name,chembl_id,max_phase,canonical_smiles,scaffold,mw,s_u_percentile,s_n_percentile,s_n_ml_percentile,s_n_dock_percentile,p_active_nlrp3,dock_score,nlrp3_dock_score,pains_any,brenk,qed,lipinski_pass,veber_pass,ghose_pass,ro5_props_ok,oral_absorption_ok,mw_oral_ok,macro_scaffold_risk,structurally_clean,druglike,clean_candidate,preferred_candidate,has_carboxylic_acid,nlrp3_structure_supported,nlrp3_ml_only_risk,is_known_reference,dual_structure_balance,chemistry_rank_score
VEMIRCOPAN,CHEMBL4650325,2.0,CC(=O)c1nn(CC(=O)N2[C@H](C(=O)Nc3nc(Br)ccc3C)C[C@@]3(C)C[C@@H]23)c2ccc(-c3cnc(C)nc3)cc12,O=C(Nc1ccccn1)C1CC2CC2N1C(=O)Cn1ncc2cc(-c3cncnc3)ccc21,602.4930000000002,82.46835443037975,97.65822784810126,91.36075949367088,97.65822784810126,1.0,-7.898,-7.679,False,True,0.2549829400431608,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,82.46835443037975,0.10199317601726432
LGD-6972,CHEMBL4297469,2.0,Cc1cc(C)c(-c2ccc(NC(=O)[C@H](Cc3ccc(C(=O)NCCS(=O)(=O)O)cc3)c3ccc(-c4ccc(C(C)(C)C)cc4)cc3)cc2)c(C)c1,O=C(Nc1ccc(-c2ccccc2)cc1)C(Cc1ccccc1)c1ccc(-c2ccccc2)cc1,702.9170000000001,87.78481012658229,82.05696202531645,49.68354430379747,82.05696202531645,0.9166667,-8.014,-7.066,False,True,0.1191629641964228,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,82.05696202531645,0.04766518567856912
PHORBOL MYRISTATE ACETATE,CHEMBL279115,2.0,CCCCCCCCCCCCCC(=O)O[C@@H]1[C@@H](C)[C@@]2(O)[C@@H](C=C(CO)C[C@]3(O)C(=O)C(C)=C[C@@H]23)[C@@H]2C(C)(C)[C@]12OC(C)=O,O=C1C=CC2C1CC=CC1C3CC3CCC21,616.8360000000001,80.72784810126582,85.44303797468355,49.68354430379747,85.44303797468355,0.9166667,-7.854,-7.137,False,True,0.120438674863704,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,80.72784810126582,0.1981754699454816
MRTX-1133,CHEMBL4858364,1.0,C#Cc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,c1ccc2c(-c3cc4nc(OCC56CCCN5CCC6)nc(N5CC6CCC(C5)N6)c4cn3)cccc2c1,600.6450000000003,99.1139240506329,98.48101265822784,75.31645569620254,98.48101265822784,0.91666675,-8.715,-7.838,False,True,0.3190441470793393,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,98.48101265822784,0.12761765883173573
IMMH-010,CHEMBL5095184,1.0,CC1=C(OCc2cccc(-c3ccccc3)c2Br)C=C(OCc2cccnc2)C(CN[C@@H](CO)C(=O)OC(C)C)C1,C1=C(OCc2cccc(-c3ccccc3)c2)C=C(OCc2cccnc2)CC1,621.5720000000001,94.62025316455696,94.68354430379748,6.645569620253164,94.68354430379748,0.6420898,-8.296,-7.461,False,False,0.2159619617508414,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,94.62025316455696,0.23638478470033655
RO-4987655,CHEMBL1614766,1.0,O=C(NOCCO)c1cc(CN2OCCCC2=O)c(F)c(F)c1Nc1ccc(I)cc1F,O=C1CCCON1Cc1ccc(Nc2ccccc2)cc1,565.2860000000001,94.55696202531648,95.0,49.68354430379747,95.0,0.9166667,-8.29,-7.47,False,True,0.2586360461402913,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,94.55696202531648,0.10345441845611653
ENT-03,CHEMBL5314916,1.0,CC(CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@H]4C[C@@H](NCCCNCCCCNCCCN)CC[C@]4(C)[C@H]3CC[C@]12C)C(=O)O,C1CCC2C(C1)CCC1C3CCCC3CCC21,618.9920000000004,92.5632911392405,93.82911392405065,91.36075949367088,93.82911392405065,1.0,-8.191,-7.429,False,True,0.1013067338727768,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,92.5632911392405,0.19052269354911072
H3B-6527,CHEMBL3939295,1.0,C=CC(=O)Nc1cc(N2CCN(CC)CC2)ccc1Nc1cc(N(C)C(=O)Nc2c(Cl)c(OC)cc(OC)c2Cl)ncn1,O=C(Nc1ccccc1)Nc1cc(Nc2ccc(N3CCNCC3)cc2)ncn1,629.549,98.35443037974684,92.08860759493672,49.68354430379747,92.08860759493672,0.9166667,-8.608,-7.342,False,True,0.2503307385354388,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,92.08860759493672,0.10013229541417552
ELSULFAVIRINE SODIUM,CHEMBL4297377,1.0,CCC(=O)[N-]S(=O)(=O)c1ccc(NC(=O)Cc2ccc(Br)c(Oc3cc(Cl)cc(C#N)c3)c2F)c(Cl)c1,O=C(Cc1cccc(Oc2ccccc2)c1)Nc1ccccc1,628.283,91.8987341772152,96.10759493670886,49.68354430379747,96.10759493670886,0.9166667,-8.171,-7.538,False,False,0.2945580458576104,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,91.8987341772152,0.11782321834304417
CI-988,CHEMBL2062154,1.0,C[C@](Cc1c[nH]c2ccccc12)(NC(=O)OC1[C@H]2C[C@@H]3C[C@@H](C[C@H]1C3)C2)C(=O)NC[C@H](NC(=O)CCC(=O)O)c1ccccc1,O=C(NC(Cc1c[nH]c2ccccc12)C(=O)NCCc1ccccc1)OC1C2CC3CC(C2)CC1C3,614.7430000000005,90.0632911392405,94.36708860759494,49.68354430379747,94.36708860759494,0.9166667,-8.104,-7.451,False,False,0.1967681630929873,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,90.0632911392405,0.22870726523719492
AZD-5991,CHEMBL4297482,1.0,Cc1c2c(nn1C)CSCc1cc(n(C)n1)CSc1cc(c3ccccc3c1)OCCCc1c(C(=O)O)n(C)c3c-2c(Cl)ccc13,c1ccc2c3cc(cc2c1)SCc1cc(n[nH]1)CSCc1n[nH]cc1-c1cccc2c(c[nH]c12)CCCO3,672.2760000000002,94.87341772151898,90.03164556962025,49.68354430379747,90.03164556962025,0.9166667,-8.31,-7.262,True,False,0.1886708779963765,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,90.03164556962025,0.2254683511985506
BAMOCAFTOR POTASSIUM,CHEMBL4298159,1.0,C[C@@H]1CN(c2nc(-n3ccc(OCCC4(C(F)(F)F)CC4)n3)ccc2C(=O)[N-]S(=O)(=O)c2ccccc2)C(C)(C)C1,O=C([N-]S(=O)(=O)c1ccccc1)c1ccc(-n2ccc(OCCC3CC3)n2)nc1N1CCCC1,590.6480000000001,89.77848101265823,91.36075949367088,91.36075949367088,89.68354430379748,1.0,-8.095,-7.254,False,False,0.305039957463292,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,89.68354430379748,0.1220159829853168
TAS0612,CHEMBL4650277,1.0,CC(C)(C)NCCNc1ccc(C2=NN=C(C(F)(F)F)C2)nc1C1CCN(c2ncnc3c2C(C)(C)C(=O)N3)CC1,O=C1Cc2c(ncnc2N2CCC(c3cccc(C4=NN=CC4)n3)CC2)N1,571.6520000000002,88.29113924050634,91.39240506329114,49.68354430379747,91.39240506329114,0.9166667,-8.039,-7.316,False,True,0.4217345874686923,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,88.29113924050634,0.16869383498747692
ZB-716,CHEMBL4526356,1.0,C[C@]12CC[C@@H]3c4ccc(B(O)O)cc4C[C@@H](CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O,c1ccc2c(c1)CCC1C2CCC2CCCC21,634.6010000000005,87.53164556962025,97.373417721519,5.253164556962026,97.373417721519,0.604398,-8.008,-7.634,False,True,0.0873077348419105,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,87.53164556962025,0.0349230939367642
PF-06815345,CHEMBL4227721,1.0,CCOC(=O)O[C@@H](C)n1nnnc1-c1c(-c2ccc(C(=O)N(c3ncccc3Cl)[C@@H]3CCCNC3)cc2F)cnn1C,O=C(c1ccc(-c2cn[nH]c2-c2nnn[nH]2)cc1)N(c1ccccn1)C1CCCNC1,598.0390000000002,84.49367088607596,91.36075949367088,91.36075949367088,90.72784810126582,1.0,-7.935,-7.293,False,False,0.2958783368608942,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,84.49367088607596,0.2683513347443577
TSN-084,CHEMBL5314969,1.0,CC(C)Oc1ccc(C(=O)Nc2ccc(Oc3cc4cnn(C)c4cc3-c3cn[nH]c3)c(F)c2)c(=O)n1-c1ccc(F)cc1,O=C(Nc1ccc(Oc2cc3cn[nH]c3cc2-c2cn[nH]c2)cc1)c1cccn(-c2ccccc2)c1=O,596.5940000000002,83.95569620253166,98.16455696202532,23.73417721518988,98.16455696202532,0.9166666,-7.931,-7.79,False,False,0.2154584953197486,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,83.95569620253166,0.08618339812789944
BILB-1941,CHEMBL2181776,1.0,Cn1c(-c2ccccn2)c(C2CCCC2)c2ccc(C(=O)NC3(C(=O)Nc4ccc(/C=C/C(=O)O)cc4)CCC3)cc21,O=C(NC1(C(=O)Nc2ccccc2)CCC1)c1ccc2c(C3CCCC3)c(-c3ccccn3)[nH]c2c1,562.6700000000001,83.06962025316456,98.95569620253164,91.36075949367088,98.95569620253164,1.0,-7.911,-7.902,True,True,0.2186275073165628,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,83.06962025316456,0.23745100292662513
