"Molecule ChEMBL ID","Molecule Name","Molecule Max Phase","Molecular Weight","#RO5 Violations","AlogP","Compound Key","Smiles","Standard Type","Standard Relation","Standard Value","Standard Units","pChEMBL Value","Data Validity Comment","Comment","Uo Units","Ligand Efficiency BEI","Ligand Efficiency LE","Ligand Efficiency LLE","Ligand Efficiency SEI","Potential Duplicate","Assay ChEMBL ID","Assay Description","Assay Type","BAO Format ID","BAO Label","Assay Organism","Assay Tissue ChEMBL ID","Assay Tissue Name","Assay Cell Type","Assay Subcellular Fraction","Assay Parameters","Assay Variant Accession","Assay Variant Mutation","Target ChEMBL ID","Target Name","Target Organism","Target Type","Document ChEMBL ID","Source ID","Source Description","Document Journal","Document Year","Cell ChEMBL ID","Properties","Action Type","Standard Text Value","Value"
"CHEMBL5089410","PILAVAPADIN","2.0","385.41","1","5.16","34, BMS-986176/LX-9211","CC(C)C[C@](C)(N)COc1ccc(-c2ccnc(C(F)F)c2)nc1C(F)F","IC50","'>'","30000.0","nM","","","","UO_0000065","","","","","0","CHEMBL5049641","Inhibition of OAT3 (unknown origin)","B","BAO_0000357","single protein format","Homo sapiens","None","None","None","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL5046296","1","Scientific Literature","J Med Chem","2022","None","","","","30.0"
"CHEMBL454575","","None","478.49","0","1.07","Glu-CA4","COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O","IC50","'>'","200000.0","nM","","Outside typical range","","UO_0000065","","","","","0","CHEMBL4257830","Inhibition of human OAT3 expressed in HEK293 cells assessed as 6-CF uptake after 5 mins by fluorescence assay","B","BAO_0000219","cell-based format","Homo sapiens","None","None","HEK293","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL4257448","1","Scientific Literature","Medchemcomm","2017","None","","","","200.0"
"CHEMBL4752051","","None","454.99","0","3.08","22, JAB-3186","Nc1nc(N2CCC3(CC2)Cc2ncccc2[C@H]3N)cnc1Sc1ccnc(N)c1Cl","IC50","'>'","10000.0","nM","","","","UO_0000065","","","","","0","CHEMBL5578920","Inhibition of OAT3 (unknown origin)","B","BAO_0000357","single protein format","Homo sapiens","None","None","None","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL5576137","1","Scientific Literature","J Med Chem","2024","None","","","","10.0"
"CHEMBL4582456","","None","280.32","0","3.81","3","C=Cc1cc(C(=O)O)cc2c1CCc1c-2ccc(O)c1C","IC50","'='","2800.0","nM","5.55","","","UO_0000065","19.81","0.36","1.74","9.65","0","CHEMBL4482188","Inhibition of OAT3 (unknown origin) expressed in HEK293 cells assessed as reduction in 6-CF uptake measured after 5 mins by fluorescence assay","B","BAO_0000219","cell-based format","Homo sapiens","None","None","HEK293","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL4480457","1","Scientific Literature","J Nat Prod","2019","CHEMBL3307715","","","","2.8"
"CHEMBL4562825","","None","280.32","0","3.81","10","C=Cc1cc(C(=O)O)cc2c1-c1ccc(O)c(C)c1CC2","IC50","'='","1100.0","nM","5.96","","","UO_0000065","21.26","0.39","2.15","10.36","0","CHEMBL4482188","Inhibition of OAT3 (unknown origin) expressed in HEK293 cells assessed as reduction in 6-CF uptake measured after 5 mins by fluorescence assay","B","BAO_0000219","cell-based format","Homo sapiens","None","None","HEK293","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL4480457","1","Scientific Literature","J Nat Prod","2019","CHEMBL3307715","","","","1.1"
"CHEMBL3683287","","None","428.83","0","4.21","10f","N#Cc1ccc(Oc2ccc(S(=O)(=O)Nc3ccc(F)cn3)cc2C#N)cc1Cl","IC50","'='","720.0","nM","6.14","","","UO_0000065","14.32","0.29","1.93","5.30","0","CHEMBL3853460","Inhibition of OAT3 (unknown origin)","B","BAO_0000357","single protein format","Homo sapiens","None","None","None","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL3853264","1","Scientific Literature","Medchemcomm","2016","None","","","","0.72"
"CHEMBL1144","PRAVASTATIN","4.0","424.53","0","2.44","Pravastatin","CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21","IC50","'='","13700.0","nM","4.86","","inhibitor [IC50=13.7 +/- 1.49uM]","UO_0000065","","","","","0","CHEMBL2077092","TP_TRANSPORTER: inhibition of ES uptake (ES: 50nM) in hOAT3-expressing S2 cells","F","BAO_0000219","cell-based format","None","None","None","S2","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL2074482","18","TP-search Transporter Database","J Pharmacol Sci","2004","CHEMBL3308861","","INHIBITOR","","13.7"
"CHEMBL4112930","PAMIPARIB","3.0","298.32","0","2.08","139, BGB-290","C[C@]12CCCN1CC1=NNC(=O)c3cc(F)cc4[nH]c2c1c34","IC50","'='","23900.0","nM","4.62","","","UO_0000065","15.49","0.29","2.54","7.64","0","CHEMBL4678461","Inhibition of OAT3 (unknown origin)","B","BAO_0000357","single protein format","Homo sapiens","None","None","None","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL4673340","1","Scientific Literature","J Med Chem","2020","None","","INHIBITOR","","23.9"
"CHEMBL38650","","None","266.34","0","4.12","8","C=Cc1c(C)c(O)cc2c1-c1ccc(O)c(C)c1CC2","IC50","'='","6500.0","nM","5.19","","","UO_0000065","19.48","0.35","1.07","12.82","0","CHEMBL4482188","Inhibition of OAT3 (unknown origin) expressed in HEK293 cells assessed as reduction in 6-CF uptake measured after 5 mins by fluorescence assay","B","BAO_0000219","cell-based format","Homo sapiens","None","None","HEK293","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL4480457","1","Scientific Literature","J Nat Prod","2019","CHEMBL3307715","","","","6.5"
"CHEMBL4525573","","None","284.36","0","3.88","11, Racemic mixture","COC(C)c1cc(O)cc2c1-c1ccc(O)c(C)c1CC2","IC50","'='","8300.0","nM","5.08","","","UO_0000065","17.87","0.33","1.20","10.23","0","CHEMBL4482188","Inhibition of OAT3 (unknown origin) expressed in HEK293 cells assessed as reduction in 6-CF uptake measured after 5 mins by fluorescence assay","B","BAO_0000219","cell-based format","Homo sapiens","None","None","HEK293","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL4480457","1","Scientific Literature","J Nat Prod","2019","CHEMBL3307715","","","","8.3"
"CHEMBL119625","ZONAMPANEL","2.0","331.24","0","-0.13","6, YM-872","O=C(O)Cn1c(=O)c(=O)[nH]c2cc([N+](=O)[O-])c(-n3ccnc3)cc21","IC50","'='","6600.0","nM","5.18","","","UO_0000065","15.64","0.29","5.31","3.38","0","CHEMBL1217026","Inhibition of human OAT3","B","BAO_0000357","single protein format","Homo sapiens","None","None","None","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL1212813","1","Scientific Literature","J Med Chem","2010","None","","","","6.6"
"CHEMBL5591580","IBUZATRELVIR","2.0","489.50","0","1.07","9, PF-07817883","COC(=O)N[C@H](C(=O)N1C[C@H](C(F)(F)F)C[C@H]1C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O)C(C)(C)C","IC50","'>'","250000.0","nM","","Outside typical range","","UO_0000065","","","","","0","CHEMBL5576552","Inhibition of OAT3 (unknown origin) expressed in HEK293 cells using [3H]-estrone-3-sulfate probe as substrate","B","BAO_0000219","cell-based format","Homo sapiens","None","None","HEK293","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL5576048","1","Scientific Literature","J Med Chem","2024","None","","","","250.0"
"CHEMBL6148856","","None","422.42","0","1.61","10, ALG-001075","C#CC1(NC(=O)C(=O)c2c(C)c(C(=O)Nc3ccc(F)c(C#N)c3)n(C)c2C)COC1","IC50","'>'","11800.0","nM","","","","UO_0000065","","","","","0","CHEMBL6096464","Inhibition of OAT3 (unknown origin) transfected in HEK293 cells","B","BAO_0000219","cell-based format","Homo sapiens","None","None","HEK293","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL6092224","1","Scientific Literature","J Med Chem","2024","None","","","","11.8"
"CHEMBL4584575","","None","280.32","0","3.81","1","C=Cc1cc2c(cc1C(=O)O)CCc1c-2ccc(O)c1C","IC50","'='","1300.0","nM","5.89","","","UO_0000065","21.00","0.38","2.08","10.23","0","CHEMBL4482188","Inhibition of OAT3 (unknown origin) expressed in HEK293 cells assessed as reduction in 6-CF uptake measured after 5 mins by fluorescence assay","B","BAO_0000219","cell-based format","Homo sapiens","None","None","HEK293","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL4480457","1","Scientific Literature","J Nat Prod","2019","CHEMBL3307715","","","","1.3"
"CHEMBL5199698","","None","385.40","1","5.16","58","CC(C)C[C@](C)(N)COc1cnc(-c2ccnc(C(F)F)c2)cc1C(F)F","IC50","'>'","50000.0","nM","","","","UO_0000065","","","","","0","CHEMBL5161228","Inhibition of OAT3 (unknown origin)","B","BAO_0000357","single protein format","Homo sapiens","None","None","None","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL5154787","1","Scientific Literature","J Med Chem","2022","None","","","","50.0"
"CHEMBL5563848","","None","443.51","0","2.36","28, BMS-986308","Cc1cc(-n2ncc(CN3C[C@@H](c4ccc5c(c4C)COC5=O)N[C@@H](C)C3)n2)ncc1C#N","IC50","'>'","18000.0","nM","","","","UO_0000065","","","","","0","CHEMBL5516947","Inhibition of OAT3 (unknown origin)","B","BAO_0000357","single protein format","Homo sapiens","None","None","None","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL5512682","1","Scientific Literature","J Med Chem","2024","None","","","","18.0"
"CHEMBL897","PROBENECID","4.0","285.37","0","2.20","Probenecid","CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1","IC50","'='","9000.0","nM","5.05","","","UO_0000065","17.68","0.36","2.85","6.76","0","CHEMBL4610167","Inhibition of OAT3 (unknown origin)","B","BAO_0000357","single protein format","Homo sapiens","None","None","None","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL4609975","1","Scientific Literature","Eur J Med Chem","2019","None","","","","9.0"
"CHEMBL6143249","","None","356.30","0","4.83","6, PF-07328948","COc1c(F)c(F)cc(-c2c(C(=O)O)sc3cc(F)ccc23)c1F","IC50","'='","670.0","nM","6.17","","","UO_0000065","17.33","0.35","1.34","13.27","0","CHEMBL6123647","Inhibition of human OAT3 expressed in HEK293 cells using estrone-3-sulfate as substrate preincubated for 30 mins followed by substrate addition and measured after 1 to 4 mins","B","BAO_0000219","cell-based format","Homo sapiens","None","None","HEK293","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL6120980","1","Scientific Literature","J Med Chem","2025","None","TIME_Lower = 31.0 min | TIME_Upper = 34.0 min","INHIBITOR","","0.67"
