document_chembl_id,year,source
CHEMBL1147619,2004,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL1147965,2007,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL1148382,2004,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL1148814,2007,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL1149251,2004,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL1149275,2004,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL1149340,2006,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL1149823,2007,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL1150277,2008,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL1150356,2008,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL1150386,2008,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL1150417,2008,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL1150531,1996,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL1150773,2008,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL1150977,2008,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL1152287,2008,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL1152325,2009,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL1153098,2010,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL1153200,2010,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL1153281,2009,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL1154286,2009,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL1154343,2009,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL1154602,2009,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL1154681,2010,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL1154692,2009,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL1154707,2009,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL1154879,2010,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL1155111,2008,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL1155863,2008,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL1155941,2008,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL1156213,2010,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL1156800,2010,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL1156873,2010,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL1157563,2010,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL1157610,2010,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL1157624,2010,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL1157666,2010,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL1157668,2010,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL1157716,2010,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL1158060,2006,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL1158598,2010,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL1201862,,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL1212808,2010,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL1221246,2010,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL1240340,2008,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL1240341,2009,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL1240346,2009,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL1250424,2010,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL1255185,2010,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL1255226,2010,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL1629443,2010,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL1641446,2011,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL1649337,2010,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL1667723,2011,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL1681756,2011,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL1759974,2011,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL1759979,2011,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL1765054,2011,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL1773070,2011,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL1781893,2011,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL1781988,2011,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL1800032,2010,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL1806467,2011,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL1833829,2011,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL1908390,2011,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL1909046,,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL1909493,2011,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL1914368,2011,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL1914457,2011,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL1921673,2011,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL1921798,2011,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL1926681,2012,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL1933031,2012,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL1938252,2012,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL1944545,2012,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL1944561,2011,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL1949622,2011,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL1955857,2012,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL2010698,2012,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL2016472,2011,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL2016507,2012,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL2016534,2011,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL2016543,2012,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL2046372,2012,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL2057167,2012,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL2062364,2012,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL2062461,2012,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL2086238,2012,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL2086270,2012,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL2086312,2012,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL2150966,2012,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL2150988,2012,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL2157925,2012,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL2163268,2012,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL2163325,2012,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL2216751,2012,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL2311409,2013,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL2321654,2013,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL2321664,2013,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL2321748,2013,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL2321770,2013,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL2331448,2013,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL2346616,2013,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL2380294,2013,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL2380305,2013,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL2384937,2013,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL2384988,2013,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL2396607,2013,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL2417380,2013,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL2417437,2013,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL2417539,2013,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL3045386,2013,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL3045895,2012,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL3091342,2013,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL3098113,2014,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL3108771,2014,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL3112407,2014,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL3112424,2014,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL3124749,2014,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL3124816,2014,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL3132856,2014,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL3217416,2011,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL3217449,2010,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL3217752,2012,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL3286093,2014,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL3297684,2014,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL3351633,2014,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL3351642,2014,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL3351667,2014,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL3351711,2014,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL3351862,2014,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL3352165,2014,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL3352220,2014,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL3352241,2014,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL3352433,2015,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL3352452,2014,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL3352617,2014,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL3352817,2014,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL3392967,2015,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL3400094,2015,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL3407416,2015,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL3407435,2014,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL3407441,2015,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL3414443,2015,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL3576869,2015,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL3585326,2015,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL3596196,2015,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL3600363,2015,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL3600364,2015,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL3608239,2015,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL3608263,2015,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL3632549,2015,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL3638541,2014,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL3638644,2015,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL3639030,2014,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL3639119,2014,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL3639238,2014,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL3734757,2015,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL3745647,2016,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL3751805,2016,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL3763019,2016,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL3769338,2015,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL3769354,2016,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL3779897,2016,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL3797054,2016,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL3797068,2016,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL3804794,2016,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL3813614,2016,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL3813636,2016,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL3813678,2016,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL3817754,2016,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL3822387,2016,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL3826956,2016,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL3853296,2016,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL3853319,2016,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL3860068,2017,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL3861952,2016,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL3864168,2016,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL3865805,2016,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL3865829,2016,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL3868583,2016,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL3870312,2016,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL3870325,2017,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL3871299,2017,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL3877259,2017,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL3881527,2008,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL3881529,2012,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL3882729,2009,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL3886284,2015,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL3886356,2015,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL3886434,2015,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL3886513,2016,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL3886601,2016,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL3991601,2017,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL3992535,2017,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL3994591,2017,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL3994595,2017,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4000150,2015,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4002588,2017,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4007445,2017,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4007475,2017,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4011587,2017,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4017490,2017,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4017506,2017,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4020795,2017,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4020805,2017,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4024719,2017,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4033707,2017,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4038351,2017,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4049393,2017,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4049399,2017,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4049442,2017,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4052600,2017,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4118086,2017,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4138158,2018,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4138291,2018,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4145625,2018,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4145670,2018,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4152344,2018,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4184325,2018,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4190343,2017,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4196007,2018,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4196123,2018,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4219144,2018,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4229346,2018,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4229349,2018,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4229417,2018,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4229497,2018,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4251652,2018,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4251704,2018,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4265945,2018,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4270530,2018,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4270563,2018,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4270595,2018,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4270669,2018,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4308824,2018,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4311940,2019,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4316628,2019,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4321790,2019,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4325914,2018,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4330159,2019,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4340546,2019,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4342404,2019,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4342409,2019,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4346659,2019,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4351013,2019,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4354814,2019,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4354855,2020,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4359834,2019,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4359860,2019,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4359867,2019,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4359902,2019,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4364276,2019,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4368927,2019,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4373732,2019,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4382291,2019,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4385653,2019,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4387720,2019,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4387758,2019,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4390691,2019,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4393671,2019,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4396901,2019,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4406914,2019,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4414549,2019,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4414631,2019,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4428047,2016,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4428080,2016,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4477207,2016,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4477271,2016,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4480410,2019,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4616583,2019,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4616657,2020,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4627322,2020,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4665651,2019,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4665670,2019,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4665812,2020,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4673177,2020,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4673190,2020,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4673260,2020,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4680246,2020,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4680347,2021,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4706478,2018,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4706588,2020,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4706599,2020,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4706640,2021,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4715864,2021,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4715878,2020,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4715884,2021,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4725253,2020,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4732078,2021,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4732196,2021,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4732210,2021,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4765271,2020,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4765304,2020,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4765307,2020,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4765308,2020,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4765318,2020,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4765338,2020,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4765397,2020,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4808203,2021,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4811304,2021,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4813920,2021,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4813992,2021,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4823294,2021,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4825688,2021,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4831512,2021,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4834452,2021,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4837234,2021,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4840351,2021,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4842362,2021,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL4842376,2021,ChEMBL document.year API; cached lookup committed for reproducibility
